pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,0.1033997668387712,0.3406243277998315,1.1270664392858387,44,59,
GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS,0.1092933594505239,0.35984210132341166,1.1334702258726899,39,52,
GOBP_PROTEIN_ACYLATION,0.11021242848396391,0.362471072235006,1.2234281803070304,17,21,
GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.11021242848396391,0.362471072235006,1.2234281803070304,17,21,
GOBP_RESPONSE_TO_VIRUS,0.11502038562788489,0.36728385544465,1.1418663016198949,34,45,
GOBP_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS,0.12021427354767394,0.36728385544465,1.15335566843186,29,38,
GOBP_POSITIVE_REGULATION_OF_BINDING,0.12021427354767394,0.36728385544465,1.15335566843186,29,38,
GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING,0.12021708664691713,0.36728385544465,1.2445947578209928,14,17,
GOBP_FIBROBLAST_PROLIFERATION,0.12021708664691713,0.36728385544465,1.2445947578209928,14,17,
GOBP_PEPTIDYL_LYSINE_ACETYLATION,0.12021708664691713,0.36728385544465,1.2445947578209928,14,17,
GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,0.12021708664691713,0.36728385544465,1.2445947578209928,14,17,
GOBP_RESPONSE_TO_EPIDERMAL_GROWTH_FACTOR,0.12021708664691713,0.36728385544465,1.2445947578209928,14,17,
GOBP_RESPONSE_TO_STARVATION,0.12416430920100947,0.36728385544465,1.1700337815460025,24,31,
GOBP_DNA_REPLICATION,0.1253722593604505,0.36728385544465,1.1964407939767283,19,24,
GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS,0.1253722593604505,0.36728385544465,1.1964407939767283,19,24,
GOBP_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_ADAPTATION_OF_SIGNALING_PATHWAY,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_ADHESION_OF_SYMBIONT_TO_HOST,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_ALCOHOL_CATABOLIC_PROCESS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_AORTA_DEVELOPMENT,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_AORTIC_VALVE_MORPHOGENESIS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_ASTROCYTE_ACTIVATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_ATRIAL_SEPTUM_DEVELOPMENT,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_AXON_ENSHEATHMENT_IN_CENTRAL_NERVOUS_SYSTEM,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_BEHAVIORAL_RESPONSE_TO_PAIN,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_BODY_MORPHOGENESIS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_CALCINEURIN_MEDIATED_SIGNALING,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_CARBOHYDRATE_DERIVATIVE_TRANSPORT,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_CONTRACTION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_CELL_FATE_SPECIFICATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_CELLULAR_RESPONSE_TO_CAMP,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_CELLULAR_RESPONSE_TO_TESTOSTERONE_STIMULUS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_CENTRIOLE_ASSEMBLY,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_CERAMIDE_BIOSYNTHETIC_PROCESS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_CGMP_MEDIATED_SIGNALING,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_COLLAGEN_ACTIVATED_TYROSINE_KINASE_RECEPTOR_SIGNALING_PATHWAY,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_COLLATERAL_SPROUTING,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DEVELOPMENT,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY_IN_RESPONSE_TO_VIRUS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_DETECTION_OF_BIOTIC_STIMULUS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_DETECTION_OF_EXTERNAL_BIOTIC_STIMULUS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_DIGESTIVE_TRACT_MORPHOGENESIS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_DNA_REPLICATION_DEPENDENT_CHROMATIN_ORGANIZATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_EARLY_ENDOSOME_TO_GOLGI_TRANSPORT,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_EMBRYONIC_DIGIT_MORPHOGENESIS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_ENDOCARDIAL_CUSHION_DEVELOPMENT,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_ENDOCARDIAL_CUSHION_MORPHOGENESIS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_ENDOCRINE_PANCREAS_DEVELOPMENT,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_ENDOSOME_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_EPITHELIAL_CELL_MORPHOGENESIS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_ESTABLISHMENT_OF_LYMPHOCYTE_POLARITY,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_EXCITATORY_CHEMICAL_SYNAPTIC_TRANSMISSION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_EXPLORATION_BEHAVIOR,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_EYELID_DEVELOPMENT_IN_CAMERA_TYPE_EYE,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_FIBROBLAST_APOPTOTIC_PROCESS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_GANGLIOSIDE_METABOLIC_PROCESS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_GLIAL_CELL_APOPTOTIC_PROCESS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_GMP_METABOLIC_PROCESS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_HISTONE_SERINE_PHOSPHORYLATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_HYALURONAN_METABOLIC_PROCESS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_IMMUNE_RESPONSE_TO_TUMOR_CELL,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_INFLAMMATORY_CELL_APOPTOTIC_PROCESS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_SIGNAL_TRANSDUCTION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_INOSITOL_PHOSPHATE_MEDIATED_SIGNALING,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_INOSITOL_PHOSPHATE_METABOLIC_PROCESS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_INTRACILIARY_RETROGRADE_TRANSPORT,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_LIPID_IMPORT_INTO_CELL,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_LYMPHOCYTE_COSTIMULATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_MACROPHAGE_PROLIFERATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_MAMMARY_GLAND_ALVEOLUS_DEVELOPMENT,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_MEIOTIC_CHROMOSOME_SEGREGATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_MESENCHYMAL_CELL_PROLIFERATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_MICROTUBULE_ANCHORING_AT_CENTROSOME,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_MICROTUBULE_NUCLEATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_MICROVILLUS_ORGANIZATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_PROGRAMMED_CELL_DEATH,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_MUCUS_SECRETION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_MULTICELLULAR_ORGANISM_AGING,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_MULTIVESICULAR_BODY_ORGANIZATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_MULTIVESICULAR_BODY_SORTING_PATHWAY,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_MYELIN_ASSEMBLY,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NATURAL_KILLER_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NEGATIVE_CHEMOTAXIS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NEGATIVE_REGULATION_OF_CELL_SIZE,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MIGRATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NEGATIVE_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NEGATIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NEGATIVE_REGULATION_OF_POSTTRANSCRIPTIONAL_GENE_SILENCING,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NEGATIVE_REGULATION_OF_PRODUCTION_OF_MIRNAS_INVOLVED_IN_GENE_SILENCING_BY_MIRNA,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NEGATIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NEPHRON_MORPHOGENESIS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NEUROBLAST_PROLIFERATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NEURON_PROJECTION_ARBORIZATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NEURON_RECOGNITION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NON_MOTILE_CILIUM_ASSEMBLY,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_OLIGODENDROCYTE_DEVELOPMENT,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_OSTEOBLAST_PROLIFERATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_PEPTIDYL_TYROSINE_DEPHOSPHORYLATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_PH_REDUCTION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_PHENOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_PHOSPHATIDYLCHOLINE_CATABOLIC_PROCESS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_PHOSPHATIDYLINOSITOL_3_PHOSPHATE_BIOSYNTHETIC_PROCESS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_PHOTORECEPTOR_CELL_DEVELOPMENT,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_PLACENTA_BLOOD_VESSEL_DEVELOPMENT,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_PLASMINOGEN_ACTIVATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_BLOOD_PRESSURE,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSPORT,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_EXOSOMAL_SECRETION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_MIGRATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_IMPORT,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_ACTIVATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_MAST_CELL_ACTIVATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_REGENERATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_ORGAN_GROWTH,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_EARLY_ENDOSOME,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSPORT,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_TOR_SIGNALING,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_LIPASE_ACTIVITY,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_VACUOLE_ORGANIZATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_POST_EMBRYONIC_ANIMAL_MORPHOGENESIS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_PROGRAMMED_CELL_DEATH_IN_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_PROSTATE_GLAND_MORPHOGENESIS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_PROTEIN_LOCALIZATION_TO_CILIARY_MEMBRANE,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_RECEPTOR_RECYCLING,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HEAT,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_CENTROSOME_CYCLE,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_DNA_METHYLATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_EXOSOMAL_SECRETION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_GOLGI_ORGANIZATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_MACROPHAGE_CHEMOTAXIS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_MYOBLAST_DIFFERENTIATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_NEURON_MIGRATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_SIGNALING_PATHWAY,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_OSTEOBLAST_PROLIFERATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_P38MAPK_CASCADE,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_PHOSPHOLIPID_TRANSPORT,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
GOBP_REGULATION_OF_PLASMA_MEMBRANE_ORGANIZATION,0.12639891831586508,0.36728385544465,1.51129363449692,5,5,
