pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_RADICAL,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_CELLULAR_RESPONSE_TO_VITAMIN,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_CHROMATIN_DISASSEMBLY,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_DENDRITE_EXTENSION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_DEVELOPMENT_OF_SECONDARY_FEMALE_SEXUAL_CHARACTERISTICS,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_DEVELOPMENT_OF_SECONDARY_SEXUAL_CHARACTERISTICS,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_GENOMIC_IMPRINTING,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_HORMONE_BIOSYNTHETIC_PROCESS,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_INTEGRATED_STRESS_RESPONSE_SIGNALING,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_INTERFERON_ALPHA_PRODUCTION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_MATURE_B_CELL_DIFFERENTIATION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_MITOCHONDRIAL_DEPOLARIZATION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_NEGATIVE_REGULATION_OF_CELL_AGING,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_NEGATIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_NEURON_DEATH,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_NEGATIVE_REGULATION_OF_PEPTIDE_SECRETION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SECRETION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_NEGATIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_NEGATIVE_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_ODONTOBLAST_DIFFERENTIATION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_PEPTIDYL_LYSINE_METHYLATION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_PITUITARY_GLAND_DEVELOPMENT,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_PORPHYRIN_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_POSITIVE_REGULATION_OF_ANION_TRANSMEMBRANE_TRANSPORT,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_POSITIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_POSITIVE_REGULATION_OF_B_CELL_DIFFERENTIATION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_DEPOLARIZATION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEACETYLATION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_POSITIVE_REGULATION_OF_PROTEIN_K63_LINKED_UBIQUITINATION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_POSITIVE_REGULATION_OF_STEM_CELL_PROLIFERATION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_POSITIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_POSITIVE_T_CELL_SELECTION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_PROSTANOID_BIOSYNTHETIC_PROCESS,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_PROTEIN_K48_LINKED_DEUBIQUITINATION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_REGULATION_OF_AMINO_ACID_TRANSPORT,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_REGULATION_OF_B_CELL_DIFFERENTIATION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_REGULATION_OF_DEOXYRIBONUCLEASE_ACTIVITY,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_REGULATION_OF_ENDODEOXYRIBONUCLEASE_ACTIVITY,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_REGULATION_OF_GTP_BINDING,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_REGULATION_OF_HISTONE_DEACETYLATION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_REGULATION_OF_ISOMERASE_ACTIVITY,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_REGULATION_OF_KERATINOCYTE_PROLIFERATION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_REGULATION_OF_PRESYNAPSE_ORGANIZATION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_REGULATION_OF_PROTEIN_K63_LINKED_UBIQUITINATION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_REGULATION_OF_RESPIRATORY_BURST,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_REGULATION_OF_SPINDLE_ASSEMBLY,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_RESPONSE_TO_HEPATOCYTE_GROWTH_FACTOR,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_RESPONSE_TO_LITHIUM_ION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_RESPONSE_TO_OXYGEN_RADICAL,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_TETRAPYRROLE_METABOLIC_PROCESS,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_TRNA_METHYLATION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_TRNA_MODIFICATION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CONTRACTION,0.7180915182934602,1,0.9223057644110275,1,4,
GOBP_PROTEIN_FOLDING,0.7184489882199371,1,0.8680524841515553,4,17,
GOBP_REGULATION_OF_HISTONE_MODIFICATION,0.7184489882199371,1,0.8680524841515553,4,17,
GOBP_TELOMERE_MAINTENANCE,0.7184489882199371,1,0.8680524841515553,4,17,
GOBP_CELLULAR_GLUCOSE_HOMEOSTASIS,0.7284847432840486,1,0.8513591671486409,3,13,
GOBP_CELLULAR_RESPONSE_TO_UNFOLDED_PROTEIN,0.7284847432840486,1,0.8513591671486409,3,13,
GOBP_CELLULAR_RESPONSE_TO_UV,0.7284847432840486,1,0.8513591671486409,3,13,
GOBP_CELLULAR_RESPONSE_TO_VIRUS,0.7284847432840486,1,0.8513591671486409,3,13,
GOBP_DNA_INTEGRITY_CHECKPOINT_SIGNALING,0.7284847432840486,1,0.8513591671486409,3,13,
GOBP_MAINTENANCE_OF_CELL_NUMBER,0.7284847432840486,1,0.8513591671486409,3,13,
GOBP_REGULATION_OF_PROTEIN_ACETYLATION,0.7284847432840486,1,0.8513591671486409,3,13,
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,0.7325177354334796,1,0.9291376589622202,34,135,
GOBP_MACROMOLECULE_CATABOLIC_PROCESS,0.7364369422749757,1,0.9336922553296821,41,162,
GOBP_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS,0.7419746846341264,1,0.8737633557578155,9,38,
GOBP_POSITIVE_REGULATION_OF_BINDING,0.7419746846341264,1,0.8737633557578155,9,38,
GOBP_CELLULAR_RESPONSE_TO_ALCOHOL,0.7482770254325659,1,0.8198273461431356,2,9,
GOBP_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS,0.7482770254325659,1,0.8198273461431356,2,9,
GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION,0.7482770254325659,1,0.8198273461431356,2,9,
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC,0.7482770254325659,1,0.8198273461431356,2,9,
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,0.7482770254325659,1,0.8198273461431356,2,9,
GOBP_POSITIVE_REGULATION_OF_PROTEIN_IMPORT,0.7482770254325659,1,0.8198273461431356,2,9,
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,0.7482770254325659,1,0.8198273461431356,2,9,
GOBP_RESPIRATORY_GASEOUS_EXCHANGE_BY_RESPIRATORY_SYSTEM,0.7482770254325659,1,0.8198273461431356,2,9,
GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.7498004096640442,1,0.9138442436366144,27,109,
GOBP_FAT_CELL_DIFFERENTIATION,0.7538903894481623,1,0.8384597858282068,5,22,
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,0.7538903894481623,1,0.8384597858282068,5,22,
GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,0.7538903894481623,1,0.8384597858282068,5,22,
GOBP_REGULATION_OF_NEURON_DIFFERENTIATION,0.7538903894481623,1,0.8384597858282068,5,22,
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGY,0.7625287477229958,1,0.8198273461431356,4,18,
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,0.768886607086156,1,0.8754088611358906,14,59,
GOBP_REGULATION_OF_BINDING,0.7694401240732689,1,0.8783864422962167,15,63,
GOBP_NUCLEAR_EXPORT,0.771559553936032,1,0.8513591671486408,9,39,
GOBP_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS,0.7765936401376532,1,0.7905477980665949,3,14,
GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN,0.7765936401376532,1,0.7905477980665949,3,14,
GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,0.7765936401376532,1,0.7905477980665949,3,14,
GOBP_GENE_SILENCING_BY_RNA,0.7765936401376532,1,0.7905477980665949,3,14,
GOBP_LEUKOCYTE_HOMEOSTASIS,0.7765936401376532,1,0.7905477980665949,3,14,
GOBP_POST_EMBRYONIC_DEVELOPMENT,0.7765936401376532,1,0.7905477980665949,3,14,
GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,0.7765936401376532,1,0.7905477980665949,3,14,
GOBP_RESPONSE_TO_AMINO_ACID_STARVATION,0.7765936401376532,1,0.7905477980665949,3,14,
GOBP_RESPONSE_TO_STARVATION,0.7775789763847518,1,0.8330503678551217,7,31,
GOBP_GLYCOPROTEIN_METABOLIC_PROCESS,0.7827448578697421,1,0.8198273461431355,6,27,
GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT,0.7827448578697421,1,0.8198273461431355,6,27,
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE,0.7901840030480067,1,0.8020050125313283,5,23,
GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN,0.7901840030480067,1,0.8020050125313283,5,23,
GOBP_ACTIVATION_INDUCED_CELL_DEATH_OF_T_CELLS,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_ALPHA_AMINO_ACID_CATABOLIC_PROCESS,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_AXIS_ELONGATION,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_BRANCH_ELONGATION_OF_AN_EPITHELIUM,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_CELLULAR_AMINO_ACID_CATABOLIC_PROCESS,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_CELLULAR_HORMONE_METABOLIC_PROCESS,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_CHAPERONE_COFACTOR_DEPENDENT_PROTEIN_REFOLDING,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_CHAPERONE_MEDIATED_AUTOPHAGY,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_GRANULOCYTE_DIFFERENTIATION,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_INNATE_IMMUNE_RESPONSE_IN_MUCOSA,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_KERATINOCYTE_PROLIFERATION,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_LYMPH_NODE_DEVELOPMENT,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_MACROPHAGE_CYTOKINE_PRODUCTION,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_NUCLEUS,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_MATERNAL_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_NEGATIVE_REGULATION_OF_GTPASE_ACTIVITY,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_ACETYLATION,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_NEUROEPITHELIAL_CELL_DIFFERENTIATION,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_ORGAN_OR_TISSUE_SPECIFIC_IMMUNE_RESPONSE,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_PLASMA_MEMBRANE_TUBULATION,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_POSITIVE_REGULATION_OF_AMINE_TRANSPORT,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_POSITIVE_REGULATION_OF_ANION_TRANSPORT,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_POSITIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_POSITIVE_REGULATION_OF_NEUTROPHIL_MIGRATION,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_POSITIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_PROSTANOID_METABOLIC_PROCESS,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_REGULATION_OF_ANOIKIS,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_REGULATION_OF_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_REGULATION_OF_CHROMATIN_ORGANIZATION,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_REGULATION_OF_EMBRYONIC_DEVELOPMENT,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_REGULATION_OF_FEEDING_BEHAVIOR,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_REGULATION_OF_MITOCHONDRIAL_FISSION,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_RESPIRATORY_BURST,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_RESPONSE_TO_MINERALOCORTICOID,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_RETINAL_GANGLION_CELL_AXON_GUIDANCE,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_RIBOSOMAL_SMALL_SUBUNIT_EXPORT_FROM_NUCLEUS,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_SPERM_MOTILITY,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_T_HELPER_17_TYPE_IMMUNE_RESPONSE,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_TYPE_2_IMMUNE_RESPONSE,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_VASCULAR_WOUND_HEALING,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_VASODILATION,0.7947137827354966,1,0.7378446115288221,1,5,
GOBP_ORGANELLE_DISASSEMBLY,0.8010545787934819,1,0.7766785384513916,4,19,
GOBP_POSITIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING,0.8010545787934819,1,0.7766785384513916,4,19,
GOBP_TELOMERE_ORGANIZATION,0.8010545787934819,1,0.7766785384513916,4,19,
GOBP_ACTIVATED_T_CELL_PROLIFERATION,0.8010928463616045,1,0.7378446115288221,2,10,
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE,0.8010928463616045,1,0.7378446115288221,2,10,
GOBP_B_CELL_PROLIFERATION,0.8010928463616045,1,0.7378446115288221,2,10,
GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS,0.8010928463616045,1,0.7378446115288221,2,10,
GOBP_ENERGY_HOMEOSTASIS,0.8010928463616045,1,0.7378446115288221,2,10,
GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION,0.8010928463616045,1,0.7378446115288221,2,10,
GOBP_HETEROCHROMATIN_ORGANIZATION,0.8010928463616045,1,0.7378446115288221,2,10,
GOBP_MITOTIC_METAPHASE_PLATE_CONGRESSION,0.8010928463616045,1,0.7378446115288221,2,10,
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS,0.8010928463616045,1,0.7378446115288221,2,10,
GOBP_PROTEIN_TETRAMERIZATION,0.8010928463616045,1,0.7378446115288221,2,10,
GOBP_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION,0.8010928463616045,1,0.7378446115288221,2,10,
GOBP_RESPONSE_TO_VITAMIN,0.8010928463616045,1,0.7378446115288221,2,10,
GOBP_RNA_DEPENDENT_DNA_BIOSYNTHETIC_PROCESS,0.8010928463616045,1,0.7378446115288221,2,10,
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,0.8069452301384745,1,0.8070175438596491,7,32,
GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS,0.8174763035132472,1,0.737844611528822,3,15,
GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING,0.8174763035132472,1,0.737844611528822,3,15,
GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION,0.8174763035132472,1,0.737844611528822,3,15,
GOBP_RESPONSE_TO_VIRUS,0.8199277967285782,1,0.8198273461431356,10,45,
GOBP_DNA_REPLICATION,0.8221721086017546,1,0.7685881370091896,5,24,
GOBP_CELLULAR_PROTEIN_CATABOLIC_PROCESS,0.8306342379877368,1,0.8680524841515552,24,102,
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION,0.8343669607695188,1,0.7378446115288221,4,20,
GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,0.8384779763889754,1,0.8116290726817043,11,50,
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH,0.8438416298313007,1,0.6707678286625655,2,11,
GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY,0.8438416298313007,1,0.6707678286625655,2,11,
GOBP_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS,0.8438416298313007,1,0.6707678286625655,2,11,
GOBP_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,0.8438416298313007,1,0.6707678286625655,2,11,
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL,0.8438416298313007,1,0.6707678286625655,2,11,
GOBP_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION,0.8438416298313007,1,0.6707678286625655,2,11,
GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE,0.8438416298313007,1,0.6707678286625655,2,11,
GOBP_T_CELL_DIFFERENTIATION_IN_THYMUS,0.8438416298313007,1,0.6707678286625655,2,11,
GOBP_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,0.8438416298313007,1,0.6707678286625655,2,11,
GOBP_ACIDIC_AMINO_ACID_TRANSPORT,0.8505482753657194,1,0.6148705096073517,1,6,
GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING,0.8505482753657194,1,0.6148705096073517,1,6,
GOBP_BONE_CELL_DEVELOPMENT,0.8505482753657194,1,0.6148705096073517,1,6,
GOBP_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS,0.8505482753657194,1,0.6148705096073517,1,6,
GOBP_CELLULAR_RESPONSE_TO_GAMMA_RADIATION,0.8505482753657194,1,0.6148705096073517,1,6,
